Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cranium Morphology MP:0000438	1/172	0.3510444250368044	0.3934783665247698	0	0	2.360544217687075	2.4711180018684864	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Heart Development MP:0000267	1/178	0.3608027143922477	0.4035293516229086	0	0	2.279833967485299	2.3241173885161555	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cerebral Cortex Morphology MP:0000788	1/179	0.3624150547196057	0.4044456846980283	0	0	2.266911258885577	2.300835957547096	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Total Retina Thickness MP:0011965	1/181	0.3656277872367423	0.4071401124251934	0	0	2.241496598639456	2.2552581276159067	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Monocyte Cell Number MP:0000220	1/183	0.3688246532278824	0.4098051702532027	0	0	2.216640502354788	2.2109524751177334	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Blood Vessel Morphology MP:0001614	1/185	0.3720057294778557	0.4124411348558836	0	0	2.192324755989352	2.1678716160963645	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Neonatal Lethality, Complete Penetrance MP:0011087	2/521	0.3755917462161749	0.41551364548861	0	0	1.559971098265896	1.5276056085433043	SNAPIN;HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Cell Proliferation MP:0000352	1/190	0.3798898404314479	0.4193589147619879	0	0	2.133786848072562	2.065236730473686	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Enzyme/Coenzyme Activity MP:0005584	1/193	0.3845736595908477	0.4236124544089252	0	0	2.100127551020408	2.006923755847897	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Heart Rate MP:0005333	1/196	0.3892228030956766	0.4276611078918562	0	0	2.0675039246467817	1.9509036102620232	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Macrophage Physiology MP:0002451	1/197	0.3907648554462843	0.4276611078918562	0	0	2.056851311953353	1.9327188803146695	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Respiratory Distress MP:0001954	1/197	0.3907648554462843	0.4276611078918562	0	0	2.056851311953353	1.9327188803146695	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Enlarged Kidney MP:0003068	1/201	0.3968950010648283	0.4334399369230459	0	0	2.01530612244898	1.8623111638641865	TRIM9
MGI_Mammalian_Phenotype_Level_4_2024	Lethality Throughout Fetal Growth And Development, Incomplete Penetrance MP:0011109	1/202	0.398418067592006	0.4341735351964167	0	0	2.0051781906792567	1.8452720554356248	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Thymus Morphology MP:0000703	1/209	0.4089744952578169	0.4447270630735322	0	0	1.937009419152276	1.731884932549588	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Increased Vertical Activity MP:0002574	1/217	0.4208167942393084	0.4553131551395295	0	0	1.8645124716553287	1.613843141672166	NAB2
MGI_Mammalian_Phenotype_Level_4_2024	Premature Death MP:0002083	3/942	0.4208292394806385	0.4553131551395295	0	0	1.292298280198491	1.1185205196969468	SRRM3;IRS2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Anxiety-Related Response MP:0001363	1/218	0.4222806321196029	0.4553131551395295	0	0	1.8558262014483211	1.5998802666710514	NAB2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Locomotor Behavior MP:0001392	1/218	0.4222806321196029	0.4553131551395295	0	0	1.8558262014483211	1.5998802666710514	GFOD1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Neural Tube Morphology MP:0002151	1/222	0.4280998121579097	0.4606137219420548	0	0	1.8218672084218304	1.5456701439739715	MTHFD1L
MGI_Mammalian_Phenotype_Level_4_2024	Cyanosis MP:0001575	1/223	0.4295456081521678	0.4611963371739065	0	0	1.813568670711528	1.5325151355616855	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Increased Spleen Weight MP:0004952	1/224	0.4309878220097169	0.4617726664389824	0	0	1.805344559348403	1.519514184420898	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Increased Mean Corpuscular Hemoglobin MP:0005561	1/225	0.4324264624271356	0.4623427585698934	0	0	1.7971938775510203	1.5066648999451786	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Spleen Morphology MP:0000689	2/589	0.4354996201017329	0.4646544063846941	0	0	1.3744321408290745	1.1425123237639914	NFIL3;DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Insulin Level MP:0002079	1/231	0.4409837467017168	0.4695234046302204	0	0	1.749778172138421	1.4326260836369302	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Thigmotaxis MP:0020870	1/237	0.4494145550532631	0.477502964744092	0	0	1.704773434797648	1.3634940430667308	RAP2B
MGI_Mammalian_Phenotype_Level_4_2024	Ataxia MP:0001393	1/239	0.4521970360135466	0.4794604747752781	0	0	1.6902761104441777	1.3414661241804442	SRRM3
MGI_Mammalian_Phenotype_Level_4_2024	Anemia MP:0001577	1/242	0.4563449373288627	0.4828546017380082	0	0	1.6689812854602422	1.3093263562491473	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Mean Corpuscular Volume MP:0002590	1/245	0.4604620545636497	0.4862021694150338	0	0	1.6482101037136163	1.2782278558637723	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Lethality Throughout Fetal Growth And Development, Complete Penetrance MP:0011099	1/252	0.4699502001103142	0.494565921729361	0	0	1.6016749329213755	1.2094704650298027	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Coat/Hair Pigmentation MP:0002075	1/253	0.4712922312950381	0.494565921729361	0	0	1.5952380952380951	1.2000608149186214	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Short Tibia MP:0002764	1/253	0.4712922312950381	0.494565921729361	0	0	1.5952380952380951	1.2000608149186214	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Body Weight MP:0001260	1/260	0.4805936590136502	0.5032911008151163	0	0	1.5515719801434087	1.1368882239388218	SPRN
MGI_Mammalian_Phenotype_Level_4_2024	Increased Leukocyte Cell Number MP:0000218	1/269	0.4923172958360867	0.5145119280254186	0	0	1.498781602193116	1.0620843946744252	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Reduced Female Fertility MP:0001923	1/272	0.4961672405115914	0.5174750361163837	0	0	1.4819640033135024	1.0386229578078996	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Testis Weight MP:0004852	1/280	0.5062944242282998	0.5269595027682304	0	0	1.4388852315119596	0.9793584019206892	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Reduced Male Fertility MP:0001922	1/284	0.5112829350478788	0.5310678144081837	0	0	1.4182591764621042	0.9514138569552276	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Limb Grasping MP:0001513	1/298	0.5283567775332543	0.5476869035405685	0	0	1.3504432075860646	0.8615604955292901	MINAR2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Lean Body Mass MP:0003960	1/301	0.5319386721651181	0.5502813849983981	0	0	1.336734693877551	0.8437831297586794	ZRANB1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Neutrophil Cell Number MP:0000219	1/311	0.5436868462178989	0.5612961367836609	0	0	1.292955892034233	0.787903851143389	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Auditory Brainstem Response MP:0004738	1/318	0.5517381210516592	0.5684574580532247	0	0	1.263954162106483	0.7516504903090605	MINAR2
MGI_Mammalian_Phenotype_Level_4_2024	Hemorrhage MP:0001914	1/325	0.5596501292288129	0.5754467054570456	0	0	1.2362055933484506	0.7175474515491967	TREML1
MGI_Mammalian_Phenotype_Level_4_2024	Tremors MP:0000745	1/330	0.5652176074653844	0.5800019714433522	0	0	1.2171081198436822	0.6944143145067687	SRRM3
MGI_Mammalian_Phenotype_Level_4_2024	Increased Grip Strength MP:0010052	1/338	0.5739823990689481	0.5878133002513324	0	0	1.187730878701629	0.6593765731188134	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Enlarged Lymph Nodes MP:0000702	1/370	0.6073425345029576	0.6207308468867903	0	0	1.082960013273602	0.5400313741618465	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Eye Morphology MP:0002092	1/423	0.6570485596015085	0.6697434624721047	0	0	0.944385337073218	0.3966393409473714	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Postnatal Lethality, Complete Penetrance MP:0011085	1/424	0.6579244601931852	0.6697434624721047	0	0	0.942104501375018	0.3944263283992844	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Preweaning Lethality, Incomplete Penetrance MP:0011110	2/910	0.6706376344589535	0.6813250868009288	0	0	0.8738069016152716	0.3491088609900786	ZRANB1;NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Retina Morphology MP:0001325	1/456	0.6848244825782672	0.6943548431708078	0	0	0.8744113029827315	0.3310457390492557	TRIM9
MGI_Mammalian_Phenotype_Level_4_2024	Preweaning Lethality, Complete Penetrance MP:0011100	4/1900	0.7119360497430296	0.720411478906637	0	0	0.8280132085855806	0.2813317206511875	XBP1;SNAPIN;HSPA5;PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Embryonic Lethality Prior To Organogenesis MP:0013292	1/497	0.716277549338106	0.7233694062622457	0	0	0.8004443712969058	0.2670983198835259	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	No Abnormal Phenotype Detected MP:0002169	4/1935	0.7257141096904579	0.7314509801227935	0	0	0.8114290860784005	0.2601434590676066	HSPA5;NAB2;SCAMP1;GRIN2C
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Kidney Morphology MP:0002135	1/548	0.751134683342253	0.7555792672673551	0	0	0.7239115024437563	0.2071619751764629	TRIM9
MGI_Mammalian_Phenotype_Level_4_2024	Enlarged Heart MP:0000274	1/572	0.766050355128863	0.7690663014088979	0	0	0.6926266128167554	0.1845900994922187	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Enlarged Spleen MP:0000691	1/632	0.799611881128529	0.8011828278498031	0	0	0.6248261586726608	0.1397291350858889	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Heart Morphology MP:0000266	1/683	0.8243917253328744	0.8243917253328744	0	0	0.5765754982344844	0.1113421872735921	DNASE1L2
